province;red;green;blue;x;x;old IDs;;;
3412;219;32;222;UnusedLand222;;3412;3412;;
3413;219;32;223;UnusedLand223;;3413;3413;;
3414;219;32;224;UnusedLand224;;3414;3414;;
3415;219;32;225;UnusedLand225;;3415;3415;;
3416;219;32;226;UnusedLand226;;3416;3416;;
3417;219;32;227;UnusedLand227;;3417;3417;;
3418;219;32;228;UnusedLand228;;3418;3418;;
3419;219;32;229;UnusedLand229;;3419;3419;;
3420;219;23;120;RNW;;3420;3420;;
3421;219;23;121;RNW;;3421;3421;;
3422;219;23;122;RNW;;3422;3422;;
3423;219;23;123;RNW;;3423;3423;;
3424;219;23;124;RNW;;3424;3424;;
3425;219;23;125;RNW;;3425;3425;;
3426;219;23;126;RNW;;3426;3426;;
3427;219;23;127;RNW;;3427;3427;;
3428;219;23;128;RNW;;3428;3428;;
3429;219;23;129;RNW;;3429;3429;;
3430;219;23;130;RNW;;3430;3430;;
3431;219;23;131;RNW;;3431;3431;;
3432;219;23;132;RNW;;3432;3432;;
3433;219;23;133;RNW;;3433;3433;;
3434;219;23;134;RNW;;3434;3434;;
3435;219;23;135;RNW;;3435;3435;;
3436;219;23;136;RNW;;3436;3436;;
3437;219;23;137;RNW;;3437;3437;;
3438;219;23;138;RNW;;3438;3438;;
3439;219;23;139;RNW;;3439;3439;;
3440;219;23;140;RNW;;3440;3440;;
3441;219;23;141;RNW;;3441;3441;;
3442;219;23;142;RNW;;3442;3442;;
3443;219;23;143;RNW;;3443;3443;;
3444;219;23;144;RNW;;3444;3444;;
3445;219;23;145;RNW;;3445;3445;;
3446;219;23;146;RNW;;3446;3446;;
3447;219;23;147;RNW;;3447;3447;;
3448;219;23;148;RNW;;3448;3448;;
3449;219;23;149;RNW;;3449;3449;;
3450;219;23;150;RNW;;3450;3450;;
3451;219;23;151;RNW;;3451;3451;;
3452;219;23;152;RNW;;3452;3452;;
3453;219;23;153;RNW;;3453;3453;;
3454;219;23;154;RNW;;3454;3454;;
3455;219;23;155;RNW;;3455;3455;;
3456;219;23;156;RNW;;3456;3456;;
3457;219;23;157;RNW;;3457;3457;;
3458;219;23;158;RNW;;3458;3458;;
3459;219;23;159;RNW;;3459;3459;;
3460;219;23;160;RNW;;3460;3460;;
3461;219;23;161;RNW;;3461;3461;;
3462;219;23;162;RNW;;3462;3462;;
3463;219;23;163;RNW;;3463;3463;;
3464;219;23;164;RNW;;3464;3464;;
3465;219;23;165;RNW;;3465;3465;;
3466;219;23;166;RNW;;3466;3466;;
3467;219;23;167;RNW;;3467;3467;;
3468;219;23;168;RNW;;3468;3468;;
3469;219;23;169;RNW;;3469;3469;;
3470;219;23;170;RNW;;3470;3470;;
3471;219;23;171;RNW;;3471;3471;;
3472;219;23;172;RNW;;3472;3472;;
3473;219;23;173;RNW;;3473;3473;;
3474;219;23;174;RNW;;3474;3474;;
3475;219;23;175;RNW;;3475;3475;;
3476;219;23;176;RNW;;3476;3476;;
3477;219;23;177;RNW;;3477;3477;;
3478;219;23;178;RNW;;3478;3478;;
3479;219;23;179;RNW;;3479;3479;;
3480;219;23;180;RNW;;3480;3480;;
3481;219;23;181;RNW;;3481;3481;;
3482;219;23;182;RNW;;3482;3482;;
3483;219;23;183;RNW;;3483;3483;;
3484;219;23;184;RNW;;3484;3484;;
3485;219;23;185;RNW;;3485;3485;;
3486;219;23;186;RNW;;3486;3486;;
3487;219;23;187;RNW;;3487;3487;;
3488;219;23;188;RNW;;3488;3488;;
3489;219;23;189;RNW;;3489;3489;;
3490;219;23;190;RNW;;3490;3490;;
3491;219;23;191;RNW;;3491;3491;;
3492;219;23;192;RNW;;3492;3492;;
3493;219;23;193;RNW;;3493;3493;;
3494;219;23;194;RNW;;3494;3494;;
3495;219;23;195;RNW;;3495;3495;;
3496;219;23;196;RNW;;3496;3496;;
3497;219;23;197;RNW;;3497;3497;;
3498;219;23;198;RNW;;3498;3498;;
3499;219;23;199;RNW;;3499;3499;;
3500;219;23;200;RNW;;3500;3500;;
3501;219;23;201;RNW;;3501;3501;;
3502;219;23;202;RNW;;3502;3502;;
3503;219;23;203;RNW;;3503;3503;;
3504;219;23;204;RNW;;3504;3504;;
3505;219;23;205;RNW;;3505;3505;;
3506;219;23;206;RNW;;3506;3506;;
3507;219;23;207;RNW;;3507;3507;;
3508;219;23;208;RNW;;3508;3508;;
3509;219;24;209;RNW;;3509;3509;;
3510;219;24;210;RNW;;3510;3510;;
3511;219;24;211;RNW;;3511;3511;;
3512;219;24;212;RNW;;3512;3512;;
3513;219;24;213;RNW;;3513;3513;;
3514;219;24;214;RNW;;3514;3514;;
3515;219;24;215;RNW;;3515;3515;;
3516;219;24;216;RNW;;3516;3516;;
3517;219;24;217;RNW;;3517;3517;;
3518;219;24;218;RNW;;3518;3518;;
3519;219;24;219;RNW;;3519;3519;;
3520;219;24;220;RNW;;3520;3520;;
3521;219;24;221;RNW;;3521;3521;;
3522;219;24;222;RNW;;3522;3522;;
3523;219;24;223;RNW;;3523;3523;;
3524;219;24;224;RNW;;3524;3524;;
3525;219;24;225;RNW;;3525;3525;;
3526;219;24;226;RNW;;3526;3526;;
3527;219;24;227;RNW;;3527;3527;;
3528;219;24;228;RNW;;3528;3528;;
3529;219;24;229;RNW;;3529;3529;;
3530;219;24;230;RNW;;3530;3530;;
3531;219;24;231;RNW;;3531;3531;;
3532;219;24;232;RNW;;3532;3532;;
3533;219;24;233;RNW;;3533;3533;;
3534;219;24;234;RNW;;3534;3534;;
3535;219;24;235;RNW;;3535;3535;;
3536;219;24;236;RNW;;3536;3536;;
3537;219;24;237;RNW;;3537;3537;;
3538;219;24;238;RNW;;3538;3538;;
3539;219;24;239;RNW;;3539;3539;;
3540;219;24;240;RNW;;3540;3540;;
3541;219;24;241;RNW;;3541;3541;;
3542;219;24;242;RNW;;3542;3542;;
3543;219;24;243;RNW;;3543;3543;;
3544;219;24;244;RNW;;3544;3544;;
3545;219;24;245;RNW;;3545;3545;;
3546;219;24;246;RNW;;3546;3546;;
3547;219;24;247;RNW;;3547;3547;;
3548;219;24;248;RNW;;3548;3548;;
3549;219;24;249;RNW;;3549;3549;;
3550;219;24;150;RNW;;3550;3550;;
3551;225;25;151;RNW;;3551;3551;;
3552;225;25;152;RNW;;3552;3552;;
3553;225;25;153;RNW;;3553;3553;;
3554;225;25;154;RNW;;3554;3554;;
3555;225;25;155;RNW;;3555;3555;;
3556;225;25;156;RNW;;3556;3556;;
3557;225;25;157;RNW;;3557;3557;;
3558;225;25;158;RNW;;3558;3558;;
3559;225;25;159;RNW;;3559;3559;;
3560;225;25;160;RNW;;3560;3560;;
3561;225;25;161;RNW;;3561;3561;;
3562;225;25;162;RNW;;3562;3562;;
3563;225;25;163;RNW;;3563;3563;;
3564;225;25;164;RNW;;3564;3564;;
3565;225;25;165;RNW;;3565;3565;;
3566;225;25;166;RNW;;3566;3566;;
3567;225;25;167;RNW;;3567;3567;;
3568;225;25;168;RNW;;3568;3568;;
3569;225;25;169;RNW;;3569;3569;;
3570;225;25;170;RNW;;3570;3570;;
3571;225;25;171;RNW;;3571;3571;;
3572;225;25;172;RNW;;3572;3572;;
3573;225;25;173;RNW;;3573;3573;;
3574;225;25;174;RNW;;3574;3574;;
3575;225;25;175;RNW;;3575;3575;;
3576;225;25;176;RNW;;3576;3576;;
3577;225;25;177;RNW;;3577;3577;;
3578;225;25;178;RNW;;3578;3578;;
3579;225;25;179;RNW;;3579;3579;;
3580;225;25;180;RNW;;3580;3580;;
3581;225;25;181;RNW;;3581;3581;;
3582;225;25;182;RNW;;3582;3582;;
3583;225;25;183;RNW;;3583;3583;;
3584;225;25;184;RNW;;3584;3584;;
3585;225;25;185;RNW;;3585;3585;;
3586;225;25;186;RNW;;3586;3586;;
3587;225;25;187;RNW;;3587;3587;;
3588;225;25;188;RNW;;3588;3588;;
3589;225;25;189;RNW;;3589;3589;;
3590;225;25;190;RNW;;3590;3590;;
3591;225;25;191;RNW;;3591;3591;;
3592;225;25;192;RNW;;3592;3592;;
3593;225;25;193;RNW;;3593;3593;;
3594;225;25;194;RNW;;3594;3594;;
3595;225;25;195;RNW;;3595;3595;;
3596;225;25;196;RNW;;3596;3596;;
3597;225;25;197;RNW;;3597;3597;;
3598;225;25;198;RNW;;3598;3598;;
3599;225;25;199;RNW;;3599;3599;;
3600;225;25;200;RNW;;3600;3600;;
3601;225;25;201;RNW;;3601;3601;;
3602;225;25;202;RNW;;3602;3602;;
3603;225;25;203;RNW;;3603;3603;;
3604;225;25;204;RNW;;3604;3604;;
3605;225;25;205;RNW;;3605;3605;;
3606;225;25;206;RNW;;3606;3606;;
3607;225;25;207;RNW;;3607;3607;;
3608;225;25;208;RNW;;3608;3608;;
3609;225;25;209;RNW;;3609;3609;;
3610;225;25;200;RNW;;3610;3610;;
3611;225;25;201;RNW;;3611;3611;;
3612;225;25;202;RNW;;3612;3612;;
3613;225;25;203;RNW;;3613;3613;;
3614;225;25;204;RNW;;3614;3614;;
3615;225;25;205;RNW;;3615;3615;;
3616;225;25;206;RNW;;3616;3616;;
3617;225;25;207;RNW;;3617;3617;;
3618;225;25;208;RNW;;3618;3618;;
3619;225;25;209;RNW;;3619;3619;;
3620;100;10;120;RNW;;3620;3620;;
3621;100;10;121;RNW;;3621;3621;;
3622;100;10;122;RNW;;3622;3622;;
3623;100;10;123;RNW;;3623;3623;;
3624;100;10;124;RNW;;3624;3624;;
3625;100;10;125;RNW;;3625;3625;;
3626;100;10;126;RNW;;3626;3626;;
3627;100;10;127;RNW;;3627;3627;;
3628;100;10;128;RNW;;3628;3628;;
3629;100;10;129;RNW;;3629;3629;;
3630;100;10;130;RNW;;3630;3630;;
3631;100;10;131;RNW;;3631;3631;;
3632;100;10;132;RNW;;3632;3632;;
3633;100;10;133;RNW;;3633;3633;;
3634;100;10;134;RNW;;3634;3634;;
3635;100;10;135;RNW;;3635;3635;;
3636;100;10;136;RNW;;3636;3636;;
3637;100;10;137;RNW;;3637;3637;;
3638;100;10;138;RNW;;3638;3638;;
3639;100;10;139;RNW;;3639;3639;;
3640;100;10;140;RNW;;3640;3640;;
3641;100;10;141;RNW;;3641;3641;;
3642;100;10;142;RNW;;3642;3642;;
3643;100;10;143;RNW;;3643;3643;;
3644;100;10;144;RNW;;3644;3644;;
3645;100;10;145;RNW;;3645;3645;;
3646;100;10;146;RNW;;3646;3646;;
3647;100;10;147;RNW;;3647;3647;;
3648;100;10;148;RNW;;3648;3648;;
3649;100;10;149;RNW;;3649;3649;;
3650;100;10;150;RNW;;3650;3650;;
3651;100;10;151;RNW;;3651;3651;;
3652;100;10;152;RNW;;3652;3652;;
3653;100;10;153;RNW;;3653;3653;;
3654;100;10;154;RNW;;3654;3654;;
3655;100;10;155;RNW;;3655;3655;;
3656;100;10;156;RNW;;3656;3656;;
3657;100;10;157;RNW;;3657;3657;;
3658;100;10;158;RNW;;3658;3658;;
3659;100;10;159;RNW;;3659;3659;;
3660;100;10;160;RNW;;3660;3660;;
3661;100;10;161;RNW;;3661;3661;;
3662;100;10;162;RNW;;3662;3662;;
3663;100;10;163;RNW;;3663;3663;;
3664;100;10;164;RNW;;3664;3664;;
3665;100;10;165;RNW;;3665;3665;;
3666;100;10;166;RNW;;3666;3666;;
3667;100;10;167;RNW;;3667;3667;;
3668;100;10;168;RNW;;3668;3668;;
3669;100;10;169;RNW;;3669;3669;;
3670;100;10;170;RNW;;3670;3670;;
3671;100;10;171;RNW;;3671;3671;;
3672;100;10;172;RNW;;3672;3672;;
3673;100;10;173;RNW;;3673;3673;;
3674;100;10;174;RNW;;3674;3674;;
3675;100;10;175;RNW;;3675;3675;;
3676;100;10;176;RNW;;3676;3676;;
3677;100;10;177;RNW;;3677;3677;;
3678;100;10;178;RNW;;3678;3678;;
3679;100;10;179;RNW;;3679;3679;;
3680;100;10;180;RNW;;3680;3680;;
3681;100;10;181;RNW;;3681;3681;;
3682;100;10;182;RNW;;3682;3682;;
3683;100;10;183;RNW;;3683;3683;;
3684;100;10;184;RNW;;3684;3684;;
3685;100;10;185;RNW;;3685;3685;;
3686;100;10;186;RNW;;3686;3686;;
3687;100;10;187;RNW;;3687;3687;;
3688;100;10;188;RNW;;3688;3688;;
3689;100;10;189;RNW;;3689;3689;;
3690;100;10;190;RNW;;3690;3690;;
3691;100;10;191;RNW;;3691;3691;;
3692;100;10;192;RNW;;3692;3692;;
3693;100;10;193;RNW;;3693;3693;;
3694;100;10;194;RNW;;3694;3694;;
3695;100;10;195;RNW;;3695;3695;;
3696;100;10;196;RNW;;3696;3696;;
3697;100;10;197;RNW;;3697;3697;;
3698;100;10;198;RNW;;3698;3698;;
3699;100;10;199;RNW;;3699;3699;;
3700;100;11;100;RNW;;3700;3700;;
3701;100;11;101;RNW;;3701;3701;;
3702;100;11;102;RNW;;3702;3702;;
3703;100;11;103;RNW;;3703;3703;;
3704;100;11;104;RNW;;3704;3704;;
3705;100;11;105;RNW;;3705;3705;;
3706;100;11;106;RNW;;3706;3706;;
3707;100;11;107;RNW;;3707;3707;;
3708;100;11;108;RNW;;3708;3708;;
3709;100;11;109;RNW;;3709;3709;;
3710;100;11;110;RNW;;3710;3710;;
3711;100;11;111;RNW;;3711;3711;;
3712;100;11;112;RNW;;3712;3712;;
3713;100;11;113;RNW;;3713;3713;;
3714;100;11;114;RNW;;3714;3714;;
3715;100;11;115;RNW;;3715;3715;;
3716;100;11;116;RNW;;3716;3716;;
3717;100;11;117;RNW;;3717;3717;;
3718;100;11;118;RNW;;3718;3718;;
3719;100;11;119;RNW;;3719;3719;;
3720;100;11;120;RNW;;3720;3720;;
3721;100;11;121;RNW;;3721;3721;;
3722;100;11;122;RNW;;3722;3722;;
3723;100;11;123;RNW;;3723;3723;;
3724;100;11;124;RNW;;3724;3724;;
3725;100;11;125;RNW;;3725;3725;;
3726;100;11;126;RNW;;3726;3726;;
3727;100;11;127;RNW;;3727;3727;;
3728;100;11;128;RNW;;3728;3728;;
3729;100;11;129;RNW;;3729;3729;;
3730;100;11;130;RNW;;3730;3730;;
3731;100;11;131;RNW;;3731;3731;;
3732;100;11;132;RNW;;3732;3732;;
3733;100;11;133;RNW;;3733;3733;;
3734;100;11;134;RNW;;3734;3734;;
3735;100;11;135;RNW;;3735;3735;;
3736;100;11;136;RNW;;3736;3736;;
3737;100;11;137;RNW;;3737;3737;;
3738;100;11;138;RNW;;3738;3738;;
3739;100;11;139;RNW;;3739;3739;;
3740;100;11;140;RNW;;3740;3740;;
3741;100;11;141;RNW;;3741;3741;;
3742;100;11;142;RNW;;3742;3742;;
3743;100;11;143;RNW;;3743;3743;;
3744;100;11;144;RNW;;3744;3744;;
3745;100;11;145;RNW;;3745;3745;;
3746;100;11;146;RNW;;3746;3746;;
3747;100;11;147;RNW;;3747;3747;;
3748;100;11;148;RNW;;3748;3748;;
3749;100;11;149;RNW;;3749;3749;;
3750;100;11;150;RNW;;3750;3750;;
3751;100;11;151;RNW;;3751;3751;;
3752;100;11;152;RNW;;3752;3752;;
3753;100;11;153;RNW;;3753;3753;;
3754;100;11;154;RNW;;3754;3754;;
3755;100;11;155;RNW;;3755;3755;;
3756;100;11;156;RNW;;3756;3756;;
3757;100;11;157;RNW;;3757;3757;;
3758;100;11;158;RNW;;3758;3758;;
3759;100;11;159;RNW;;3759;3759;;
3760;100;11;160;RNW;;3760;3760;;
3761;100;11;161;RNW;;3761;3761;;
3762;100;11;162;RNW;;3762;3762;;
3763;100;11;163;RNW;;3763;3763;;
3764;100;11;164;RNW;;3764;3764;;
3765;100;11;165;RNW;;3765;3765;;
3766;100;11;166;RNW;;3766;3766;;
3767;100;11;167;RNW;;3767;3767;;
3768;100;11;168;RNW;;3768;3768;;
3769;100;11;169;RNW;;3769;3769;;
3770;100;11;170;RNW;;3770;3770;;
3771;100;11;171;RNW;;3771;3771;;
3772;100;11;172;RNW;;3772;3772;;
3773;100;11;173;RNW;;3773;3773;;
3774;100;11;174;RNW;;3774;3774;;
3775;100;11;175;RNW;;3775;3775;;
3776;100;11;176;RNW;;3776;3776;;
3777;100;11;177;RNW;;3777;3777;;
3778;100;11;178;RNW;;3778;3778;;
3779;100;11;179;RNW;;3779;3779;;
3780;100;11;180;RNW;;3780;3780;;
3781;100;11;181;RNW;;3781;3781;;
3782;100;11;182;RNW;;3782;3782;;
3783;100;11;183;RNW;;3783;3783;;
3784;100;11;184;RNW;;3784;3784;;
3785;100;11;185;RNW;;3785;3785;;
3786;100;11;186;RNW;;3786;3786;;
3787;100;11;187;RNW;;3787;3787;;
3788;100;11;188;RNW;;3788;3788;;
3789;100;11;189;RNW;;3789;3789;;
3790;100;11;190;RNW;;3790;3790;;
3791;100;11;191;RNW;;3791;3791;;
3792;100;11;192;RNW;;3792;3792;;
3793;100;11;193;RNW;;3793;3793;;
3794;100;11;194;RNW;;3794;3794;;
3795;100;11;195;RNW;;3795;3795;;
3796;100;11;196;RNW;;3796;3796;;
3797;100;11;197;RNW;;3797;3797;;
3798;100;11;198;RNW;;3798;3798;;
3799;100;11;199;RNW;;3799;3799;;
3800;100;12;100;RNW;;3800;3800;;
3801;100;12;101;RNW;;3801;3801;;
3802;100;12;102;RNW;;3802;3802;;
3803;100;12;103;RNW;;3803;3803;;
3804;100;12;104;RNW;;3804;3804;;
3805;100;12;105;RNW;;3805;3805;;
3806;100;12;106;RNW;;3806;3806;;
3807;100;12;107;RNW;;3807;3807;;
3808;100;12;108;RNW;;3808;3808;;
3809;100;12;109;RNW;;3809;3809;;
3810;100;12;110;RNW;;3810;3810;;
3811;100;12;111;RNW;;3811;3811;;
3812;100;12;112;RNW;;3812;3812;;
3813;100;12;113;RNW;;3813;3813;;
3814;100;12;114;RNW;;3814;3814;;
3815;100;12;115;RNW;;3815;3815;;
3816;100;12;116;RNW;;3816;3816;;
3817;100;12;117;RNW;;3817;3817;;
3818;100;12;118;RNW;;3818;3818;;
3819;100;12;119;RNW;;3819;3819;;
3820;100;12;120;RNW;;3820;3820;;
3821;100;12;121;RNW;;3821;3821;;
3822;100;12;122;RNW;;3822;3822;;
3823;100;12;123;RNW;;3823;3823;;
3824;100;12;124;RNW;;3824;3824;;
3825;100;12;125;RNW;;3825;3825;;
3826;100;12;126;RNW;;3826;3826;;
3827;100;12;127;RNW;;3827;3827;;
3828;100;12;128;RNW;;3828;3828;;
3829;100;12;129;RNW;;3829;3829;;
3830;100;12;130;RNW;;3830;3830;;
3831;100;12;131;RNW;;3831;3831;;
3832;100;12;132;RNW;;3832;3832;;
3833;100;12;133;RNW;;3833;3833;;
3834;100;12;134;RNW;;3834;3834;;
3835;100;12;135;RNW;;3835;3835;;
3836;100;12;136;RNW;;3836;3836;;
3837;100;12;137;RNW;;3837;3837;;
3838;100;12;138;RNW;;3838;3838;;
3839;100;12;139;RNW;;3839;3839;;
3840;100;12;140;RNW;;3840;3840;;
3841;100;12;141;RNW;;3841;3841;;
3842;100;12;142;RNW;;3842;3842;;
3843;100;12;143;RNW;;3843;3843;;
3844;100;12;144;RNW;;3844;3844;;
3845;100;12;145;RNW;;3845;3845;;
3846;100;12;146;RNW;;3846;3846;;
3847;100;12;147;RNW;;3847;3847;;
3848;100;12;148;RNW;;3848;3848;;
3849;100;12;149;RNW;;3849;3849;;
3850;100;12;150;RNW;;3850;3850;;
3851;100;12;151;RNW;;3851;3851;;
3852;100;12;152;RNW;;3852;3852;;
3853;100;12;153;RNW;;3853;3853;;
3854;100;12;154;RNW;;3854;3854;;
3855;100;12;155;RNW;;3855;3855;;
3856;100;12;156;RNW;;3856;3856;;
3857;100;12;157;RNW;;3857;3857;;
3858;100;12;158;RNW;;3858;3858;;
3859;100;12;159;RNW;;3859;3859;;
3860;100;12;160;RNW;;3860;3860;;
3861;100;12;161;RNW;;3861;3861;;
3862;100;12;162;RNW;;3862;3862;;
3863;100;12;163;RNW;;3863;3863;;
3864;100;12;164;RNW;;3864;3864;;
3865;100;12;165;RNW;;3865;3865;;
3866;100;12;166;RNW;;3866;3866;;
3867;100;12;167;RNW;;3867;3867;;
3868;100;12;168;RNW;;3868;3868;;
3869;100;12;169;RNW;;3869;3869;;
3870;100;12;170;RNW;;3870;3870;;
3871;100;12;171;RNW;;3871;3871;;
3872;100;12;172;RNW;;3872;3872;;
3873;100;12;173;RNW;;3873;3873;;
3874;100;12;174;RNW;;3874;3874;;
3875;100;12;175;RNW;;3875;3875;;
3876;100;12;176;RNW;;3876;3876;;
3877;100;12;177;RNW;;3877;3877;;
3878;100;12;178;RNW;;3878;3878;;
3879;100;12;179;RNW;;3879;3879;;
3880;100;12;180;RNW;;3880;3880;;
3881;100;12;181;RNW;;3881;3881;;
3882;100;12;182;RNW;;3882;3882;;
3883;100;12;183;RNW;;3883;3883;;
3884;100;12;184;RNW;;3884;3884;;
3885;100;12;185;RNW;;3885;3885;;
3886;100;12;186;RNW;;3886;3886;;
3887;100;12;187;RNW;;3887;3887;;
3888;100;12;188;RNW;;3888;3888;;
3889;100;12;189;RNW;;3889;3889;;
3890;100;12;190;RNW;;3890;3890;;
3891;100;12;191;RNW;;3891;3891;;
3892;100;12;192;RNW;;3892;3892;;
3893;100;12;193;RNW;;3893;3893;;
3894;100;12;194;RNW;;3894;3894;;
3895;100;12;195;RNW;;3895;3895;;
3896;100;12;196;RNW;;3896;3896;;
3897;100;12;197;RNW;;3897;3897;;
3898;100;12;198;RNW;;3898;3898;;
3899;100;12;199;RNW;;3899;3899;;
3900;100;13;100;RNW;;3900;3900;;
3901;100;13;101;RNW;;3901;3901;;
3902;100;13;102;RNW;;3902;3902;;
3903;100;13;103;RNW;;3903;3903;;
3904;100;13;104;RNW;;3904;3904;;
3905;100;13;105;RNW;;3905;3905;;
3906;100;13;106;RNW;;3906;3906;;
3907;100;13;107;RNW;;3907;3907;;
3908;100;13;108;RNW;;3908;3908;;
3909;100;13;109;RNW;;3909;3909;;
3910;100;13;110;RNW;;3910;3910;;
3911;100;13;111;RNW;;3911;3911;;
3912;100;13;112;RNW;;3912;3912;;
3913;100;13;113;RNW;;3913;3913;;
3914;100;13;114;RNW;;3914;3914;;
3915;100;13;115;RNW;;3915;3915;;
3916;100;13;116;RNW;;3916;3916;;
3917;100;13;117;RNW;;3917;3917;;
3918;100;13;118;RNW;;3918;3918;;
3919;100;13;119;RNW;;3919;3919;;
3920;100;13;120;RNW;;3920;3920;;
3921;100;13;121;RNW;;3921;3921;;
3922;100;13;122;RNW;;3922;3922;;
3923;100;13;123;RNW;;3923;3923;;
3924;100;13;124;RNW;;3924;3924;;
3925;100;13;125;RNW;;3925;3925;;
3926;100;13;126;RNW;;3926;3926;;
3927;100;13;127;RNW;;3927;3927;;
3928;100;13;128;RNW;;3928;3928;;
3929;100;13;129;RNW;;3929;3929;;
3930;100;13;130;RNW;;3930;3930;;
3931;100;13;131;RNW;;3931;3931;;
3932;100;13;132;RNW;;3932;3932;;
3933;100;13;133;RNW;;3933;3933;;
3934;100;13;134;RNW;;3934;3934;;
3935;100;13;135;RNW;;3935;3935;;
3936;100;13;136;RNW;;3936;3936;;
3937;100;13;137;RNW;;3937;3937;;
3938;100;13;138;RNW;;3938;3938;;
3939;100;13;139;RNW;;3939;3939;;
3940;100;13;140;RNW;;3940;3940;;
3941;100;13;141;RNW;;3941;3941;;
3942;100;13;142;RNW;;3942;3942;;
3943;100;13;143;RNW;;3943;3943;;
3944;100;13;144;RNW;;3944;3944;;
3945;100;13;145;RNW;;3945;3945;;
3946;100;13;146;RNW;;3946;3946;;
3947;100;13;147;RNW;;3947;3947;;
3948;100;13;148;RNW;;3948;3948;;
3949;100;13;149;RNW;;3949;3949;;
3950;100;13;150;RNW;;3950;3950;;
3951;100;13;151;RNW;;3951;3951;;
3952;100;13;152;RNW;;3952;3952;;
3953;100;13;153;RNW;;3953;3953;;
3954;100;13;154;RNW;;3954;3954;;
3955;100;13;155;RNW;;3955;3955;;
3956;100;13;156;RNW;;3956;3956;;
3957;100;13;157;RNW;;3957;3957;;
3958;100;13;158;RNW;;3958;3958;;
3959;100;13;159;RNW;;3959;3959;;
3960;100;13;160;RNW;;3960;3960;;
3961;100;13;161;RNW;;3961;3961;;
3962;100;13;162;RNW;;3962;3962;;
3963;100;13;163;RNW;;3963;3963;;
3964;100;13;164;RNW;;3964;3964;;
3965;100;13;165;RNW;;3965;3965;;
3966;100;13;166;RNW;;3966;3966;;
3967;100;13;167;RNW;;3967;3967;;
3968;100;13;168;RNW;;3968;3968;;
3969;100;13;169;RNW;;3969;3969;;
3970;100;13;170;RNW;;3970;3970;;
3971;100;13;171;RNW;;3971;3971;;
3972;100;13;172;RNW;;3972;3972;;
3973;100;13;173;RNW;;3973;3973;;
3974;100;13;174;RNW;;3974;3974;;
3975;100;13;175;RNW;;3975;3975;;
3976;100;13;176;RNW;;3976;3976;;
3977;100;13;177;RNW;;3977;3977;;
3978;100;13;178;RNW;;3978;3978;;
3979;100;13;179;RNW;;3979;3979;;
3980;100;13;180;RNW;;3980;3980;;
3981;100;13;181;RNW;;3981;3981;;
3982;100;13;182;RNW;;3982;3982;;
3983;100;13;183;RNW;;3983;3983;;
3984;100;13;184;RNW;;3984;3984;;
3985;100;13;185;RNW;;3985;3985;;
3986;100;13;186;RNW;;3986;3986;;
3987;100;13;187;RNW;;3987;3987;;
3988;100;13;188;RNW;;3988;3988;;
3989;100;13;189;RNW;;3989;3989;;
3990;100;13;190;RNW;;3990;3990;;
3991;100;13;191;RNW;;3991;3991;;
3992;100;13;192;RNW;;3992;3992;;
3993;100;13;193;RNW;;3993;3993;;
3994;100;13;194;RNW;;3994;3994;;
3995;100;13;195;RNW;;3995;3995;;
3996;100;13;196;RNW;;3996;3996;;
3997;100;13;197;RNW;;3997;3997;;
3998;100;13;198;RNW;;3998;3998;;
3999;100;13;199;RNW;;3999;3999;;
4000;100;14;100;RNW;;4000;4000;;
4001;100;14;101;RNW;;4001;4001;;
4002;100;14;102;RNW;;4002;4002;;
4003;100;14;103;RNW;;4003;4003;;
4004;100;14;104;RNW;;4004;4004;;
4005;100;14;105;RNW;;4005;4005;;
4006;100;14;106;RNW;;4006;4006;;
4007;100;14;107;RNW;;4007;4007;;
4008;100;14;108;RNW;;4008;4008;;
4009;100;14;109;RNW;;4009;4009;;
4010;100;14;110;RNW;;4010;4010;;
4011;100;14;111;RNW;;4011;4011;;
4012;100;14;112;RNW;;4012;4012;;
4013;100;14;113;RNW;;4013;4013;;
4014;100;14;114;RNW;;4014;4014;;
4015;100;14;115;RNW;;4015;4015;;
4016;100;14;116;RNW;;4016;4016;;
4017;100;14;117;RNW;;4017;4017;;
4018;100;14;118;RNW;;4018;4018;;
4019;100;14;119;RNW;;4019;4019;;
4020;166;186;106;Kumari;x;4410;4020;;
4021;212;178;42;Samana;x;4411;4021;;
4022;133;65;23;Dindigul;x;4412;4022;;
4023;198;87;134;Cannanore;x;4413;4023;;
4024;52;160;146;Salem;x;4414;4024;;
4025;186;136;135;Chandragiri;x;4420;4025;;
4026;139;213;167;Seringapatam;x;4421;4026;;
4027;164;123;44;Sira;x;4422;4027;;
4028;160;139;213;Gutti;x;4423;4028;;
4029;200;161;210;Adavani;x;4424;4029;;
4030;41;164;76;Kondavidu;x;4425;4030;;
4031;125;191;66;Chitradurg;x;4426;4031;;
4032;203;173;64;Honnavara;x;4427;4032;;
4033;169;212;66;Mudgal;x;4428;4033;;
4034;136;124;77;Rajapur;x;4429;4034;;
4035;179;186;121;Kolhapur;x;4431;4035;;
4036;98;169;103;Junir;x;4432;4036;;
4037;163;195;165;Nasik;x;4433;4037;;
4038;186;154;125;Dharangaon;x;4434;4038;;
4039;88;201;147;Sholhapur;x;4435;4039;;
4040;136;232;0;Rachakonda;x;4436;4040;;
4041;54;129;205;Paithre;x;4437;4041;;
4042;205;54;168;Nander;x;4438;4042;;
